File created on 2020-10-26T13:51:13.110330
#COOR
GSM

#VAR
bx by bz ux uy uz n hprho hppsrho t

#START
2000 01 01 07 17 00 000       -1.97       3.50       2.02    -361.23        0.00        0.00      13.750  13.749   0.001  44983.65
2000 01 01 07 18 00 000       -1.97       3.50       2.03    -361.25        0.00        0.00      13.750  13.749   0.001  44983.65
2000 01 01 07 19 00 000       -1.97       3.50       2.03    -361.30        0.00        0.00      13.750  13.749   0.001  44983.65
2000 01 01 07 20 00 000       -1.97       3.50       2.05    -361.31        0.00        0.00      13.750  13.749   0.001  44983.65
2000 01 01 07 21 00 000       -1.97       3.50       2.05    -361.31        0.00        0.00      13.750  13.749   0.001  44983.65
2000 01 01 07 22 00 000       -1.97       3.50       2.06    -361.30        0.00        0.00      13.750  13.749   0.001  44983.65
2000 01 01 07 23 00 000       -1.97       3.50       2.07    -361.30        0.00        0.00      13.750  13.749   0.001  44983.65
2000 01 01 07 24 00 000       -1.97       3.50       2.07    -361.30        0.00        0.00      13.750  13.749   0.001  44983.65
2000 01 01 07 25 00 000       -1.97       3.50       2.07    -361.30        0.00        0.00      13.750  13.749   0.001  45025.63
2000 01 01 07 26 00 000       -1.97       3.50       2.09    -361.30        0.00        0.00      13.750  13.749   0.001  45064.99
2000 01 01 07 27 00 000       -1.97       3.50       2.09    -361.30        0.00        0.00      13.750  13.749   0.001  45113.08
2000 01 01 07 28 00 000       -1.97       3.50       2.09    -361.30        0.00        0.00      13.810  13.809   0.001  45142.43
2000 01 01 07 29 00 000       -1.97       3.50       2.09    -361.31        0.00        0.00      13.810  13.809   0.001  45163.88
2000 01 01 07 30 00 000       -1.97       3.50       2.11    -361.31        0.00        0.00      13.810  13.809   0.001  45163.88
2000 01 01 07 31 00 000       -1.97       3.50       2.12    -361.31        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 32 00 000       -1.97       3.50       2.13    -361.31        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 33 00 000       -1.97       3.50       2.15    -361.31        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 34 00 000       -1.97       3.50       2.16    -361.30        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 35 00 000       -1.97       3.77       2.16    -361.25        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 36 00 000       -1.97       4.33       2.17    -361.23        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 37 00 000       -1.97       4.33       2.22    -360.83        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 38 00 000       -1.97       4.33       2.23    -360.76        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 39 00 000       -1.97       4.33       2.23    -360.76        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 40 00 000       -1.97       4.33       2.24    -360.76        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 41 00 000       -1.97       4.33       2.26    -360.76        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 42 00 000       -1.97       4.33       2.26    -360.76        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 43 00 000       -1.97       4.33       2.26    -360.74        0.00        0.00      13.820  13.819   0.001  45142.43
2000 01 01 07 44 00 000       -1.97       4.33       2.26    -360.40        0.00        0.00      13.820  13.819   0.001  45142.43
2000 01 01 07 45 00 000       -1.97       4.33       2.28    -360.33        0.00        0.00      13.820  13.819   0.001  45142.43
2000 01 01 07 46 00 000       -1.97       4.33       2.30    -360.26        0.00        0.00      13.820  13.819   0.001  45142.43
2000 01 01 07 47 00 000       -1.97       4.33       2.31    -360.24        0.00        0.00      13.820  13.819   0.001  45142.43
2000 01 01 07 48 00 000       -1.97       4.33       2.32    -360.24        0.00        0.00      13.820  13.819   0.001  45113.08
2000 01 01 07 49 00 000       -1.97       4.33       2.36    -360.24        0.00        0.00      13.820  13.819   0.001  45113.08
2000 01 01 07 50 00 000       -1.97       4.33       2.39    -360.24        0.00        0.00      13.820  13.819   0.001  45113.08
2000 01 01 07 51 00 000       -1.97       4.33       2.39    -360.26        0.00        0.00      13.820  13.819   0.001  45142.43
2000 01 01 07 52 00 000       -1.97       4.33       2.39    -360.26        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 53 00 000       -1.97       4.33       2.40    -360.40        0.00        0.00      13.820  13.819   0.001  45163.88
2000 01 01 07 54 00 000       -1.97       4.33       2.41    -360.40        0.00        0.00      13.840  13.839   0.001  45142.43
2000 01 01 07 55 00 000       -1.89       4.33       2.42    -360.40        0.00        0.00      13.850  13.849   0.001  45153.10
2000 01 01 07 56 00 000       -1.84       4.33       2.42    -360.40        0.00        0.00      13.860  13.859   0.001  45163.88
2000 01 01 07 57 00 000       -1.84       4.33       2.44    -360.40        0.00        0.00      13.910  13.909   0.001  45171.19
2000 01 01 07 58 00 000       -1.84       4.33       2.44    -360.74        0.00        0.00      13.920  13.919   0.001  45260.77
2000 01 01 07 59 00 000       -1.84       4.33       2.50    -360.76        0.00        0.00      13.930  13.929   0.001  45321.21
2000 01 01 08 00 00 000       -1.84       4.33       2.54    -360.83        0.00        0.00      13.950  13.949   0.001  45444.47
2000 01 01 08 01 00 000       -1.84       4.33       2.60    -361.23        0.00        0.00      13.960  13.959   0.001  45444.47
2000 01 01 08 02 00 000       -1.84       4.33       2.62    -361.25        0.00        0.00      13.970  13.969   0.001  45474.80
2000 01 01 08 03 00 000       -1.83       4.33       2.64    -361.25        0.00        0.00      13.980  13.979   0.001  45474.80
2000 01 01 08 04 00 000       -1.83       4.36       2.64    -361.25        0.00        0.00      14.070  14.069   0.001  45474.80
2000 01 01 08 05 00 000       -1.83       4.60       2.67    -361.31        0.00        0.00      14.130  14.129   0.001  45474.80
2000 01 01 08 06 00 000       -1.83       4.60       2.69    -361.48        0.00        0.00      14.180  14.179   0.001  45474.80
2000 01 01 08 07 00 000       -1.83       4.60       2.70    -361.50        0.00        0.00      14.270  14.269   0.001  45474.80
2000 01 01 08 08 00 000       -1.83       4.60       2.70    -361.54        0.00        0.00      14.270  14.269   0.001  45474.80
2000 01 01 08 09 00 000       -1.83       4.60       2.70    -361.64        0.00        0.00      14.330  14.329   0.001  45477.31
2000 01 01 08 10 00 000       -1.80       4.60       2.75    -361.64        0.00        0.00      14.340  14.339   0.001  45477.31
2000 01 01 08 11 00 000       -1.74       4.60       2.77    -361.64        0.00        0.00      14.370  14.369   0.001  45597.43
2000 01 01 08 12 00 000       -1.73       4.60       2.77    -361.64        0.00        0.00      14.390  14.389   0.001  45597.43
2000 01 01 08 13 00 000       -1.71       4.60       2.77    -361.70        0.00        0.00      14.440  14.439   0.001  45597.43
2000 01 01 08 14 00 000       -1.71       4.60       2.77    -361.70        0.00        0.00      14.490  14.489   0.001  45597.43
2000 01 01 08 15 00 000       -1.71       4.60       2.78    -361.70        0.00        0.00      14.660  14.659   0.001  45619.44
2000 01 01 08 16 00 000       -1.71       4.60       2.80    -361.74        0.00        0.00      14.690  14.689   0.001  45738.33
2000 01 01 08 17 00 000       -1.71       4.60       2.80    -361.90        0.00        0.00      14.690  14.689   0.001  45738.33
2000 01 01 08 18 00 000       -1.71       4.60       2.81    -362.19        0.00        0.00      14.740  14.739   0.001  45738.33
2000 01 01 08 19 00 000       -1.71       4.60       2.81    -362.27        0.00        0.00      14.740  14.739   0.001  45738.33
2000 01 01 08 20 00 000       -1.71       4.60       2.83    -362.76        0.00        0.00      14.790  14.789   0.001  45738.33
2000 01 01 08 21 00 000       -1.71       4.60       2.83    -363.34        0.00        0.00      14.820  14.819   0.001  45738.33
2000 01 01 08 22 00 000       -1.71       4.60       2.84    -363.72        0.00        0.00      14.850  14.849   0.001  45738.33
2000 01 01 08 23 00 000       -1.71       4.60       2.85    -364.73        0.00        0.00      14.880  14.879   0.001  45738.33
2000 01 01 08 24 00 000       -1.71       5.05       2.89    -366.71        0.00        0.00      14.890  14.889   0.001  45738.33
2000 01 01 08 25 00 000       -1.71       5.05       2.89    -366.74        0.00        0.00      14.910  14.909   0.001  45745.15
2000 01 01 08 26 00 000       -1.71       5.05       2.89    -366.94        0.00        0.00      15.010  15.009   0.001  45757.03
2000 01 01 08 27 00 000       -1.71       5.05       2.90    -367.12        0.00        0.00      15.030  15.029   0.001  45815.48
2000 01 01 08 28 00 000       -1.71       5.05       2.93    -367.18        0.00        0.00      15.040  15.039   0.001  45822.60
2000 01 01 08 29 00 000       -1.71       5.05       2.93    -367.36        0.00        0.00      15.070  15.069   0.001  45883.30
2000 01 01 08 30 00 000       -1.71       5.05       2.95    -367.52        0.00        0.00      15.110  15.109   0.001  45974.54
2000 01 01 08 31 00 000       -1.71       5.05       2.95    -367.84        0.00        0.00      15.120  15.119   0.001  46029.53
2000 01 01 08 32 00 000       -1.71       5.05       2.95    -367.52        0.00        0.00      15.140  15.139   0.001  46029.53
2000 01 01 08 33 00 000       -1.61       5.05       2.95    -367.36        0.00        0.00      15.150  15.149   0.001  46200.11
2000 01 01 08 34 00 000       -1.59       5.05       2.95    -367.52        0.00        0.00      15.180  15.179   0.001  46200.11
2000 01 01 08 35 00 000       -1.59       5.05       2.95    -367.84        0.00        0.00      15.190  15.189   0.001  46200.11
2000 01 01 08 36 00 000       -1.59       5.05       2.95    -367.88        0.00        0.00      15.280  15.279   0.001  46216.66
2000 01 01 08 37 00 000       -1.59       5.05       2.95    -367.94        0.00        0.00      15.280  15.279   0.001  46279.70
2000 01 01 08 38 00 000       -1.59       5.05       2.95    -367.94        0.00        0.00      15.310  15.309   0.001  46335.52
2000 01 01 08 39 00 000       -1.59       5.05       2.95    -367.88        0.00        0.00      15.350  15.349   0.001  46335.52
2000 01 01 08 40 00 000       -1.59       5.05       2.95    -367.84        0.00        0.00      15.440  15.439   0.001  46335.52
2000 01 01 08 41 00 000       -1.59       5.05       2.95    -367.52        0.00        0.00      15.480  15.479   0.001  46335.52
2000 01 01 08 42 00 000       -1.59       5.43       2.95    -367.52        0.00        0.00      15.490  15.489   0.001  46338.48
2000 01 01 08 43 00 000       -1.59       5.46       2.95    -367.84        0.00        0.00      15.510  15.509   0.001  46480.04
2000 01 01 08 44 00 000       -1.59       5.64       2.95    -367.84        0.00        0.00      15.620  15.619   0.001  46480.04
2000 01 01 08 45 00 000       -1.59       5.64       2.95    -367.52        0.00        0.00      15.670  15.669   0.001  46480.04
2000 01 01 08 46 00 000       -1.59       5.64       2.95    -367.52        0.00        0.00      15.730  15.729   0.001  46487.47
2000 01 01 08 47 00 000       -1.59       5.64       2.95    -367.36        0.00        0.00      15.770  15.769   0.001  46505.51
2000 01 01 08 48 00 000       -1.59       5.64       2.95    -367.29        0.00        0.00      15.860  15.859   0.001  46505.51
2000 01 01 08 49 00 000       -1.59       5.64       2.95    -367.29        0.00        0.00      15.860  15.859   0.001  46543.22
2000 01 01 08 50 00 000       -1.59       5.64       2.95    -367.18        0.00        0.00      15.980  15.979   0.001  46543.22
2000 01 01 08 51 00 000       -1.59       5.64       2.95    -367.12        0.00        0.00      15.990  15.989   0.001  46543.22
2000 01 01 08 52 00 000       -1.59       5.64       2.95    -366.94        0.00        0.00      16.010  16.009   0.001  46543.22
2000 01 01 08 53 00 000       -1.58       5.64       2.95    -366.74        0.00        0.00      16.030  16.029   0.001  46543.22
2000 01 01 08 54 00 000       -1.58       5.64       2.95    -366.74        0.00        0.00      16.070  16.069   0.001  46576.82
2000 01 01 08 55 00 000       -1.58       5.64       2.95    -366.74        0.00        0.00      16.130  16.129   0.001  46615.95
2000 01 01 08 56 00 000       -1.58       5.64       2.95    -366.74        0.00        0.00      16.270  16.269   0.001  46737.39
2000 01 01 08 57 00 000       -1.58       5.64       2.95    -366.74        0.00        0.00      16.290  16.289   0.001  46883.75
2000 01 01 08 58 00 000       -1.58       5.64       2.95    -366.74        0.00        0.00      16.310  16.309   0.001  46885.27
2000 01 01 08 59 00 000       -1.58       5.64       2.95    -366.74        0.00        0.00      16.420  16.419   0.001  46906.50
2000 01 01 09 00 00 000       -1.58       5.64       2.93    -366.71        0.00        0.00      16.490  16.489   0.001  46914.32
2000 01 01 09 01 00 000       -1.58       5.64       2.93    -364.91        0.00        0.00      16.580  16.579   0.001  46982.92
2000 01 01 09 02 00 000       -1.58       5.64       2.93    -364.91        0.00        0.00      16.690  16.689   0.001  46998.23
2000 01 01 09 03 00 000       -1.58       5.64       2.93    -364.91        0.00        0.00      16.890  16.889   0.001  47074.10
2000 01 01 09 04 00 000       -1.58       5.64       2.93    -366.71        0.00        0.00      16.900  16.899   0.001  47088.28
2000 01 01 09 05 00 000       -1.58       5.64       2.93    -366.74        0.00        0.00      16.900  16.899   0.001  47099.67
2000 01 01 09 06 00 000       -1.58       5.64       2.93    -366.74        0.00        0.00      16.900  16.899   0.001  47236.80
2000 01 01 09 07 00 000       -1.58       5.64       2.90    -366.74        0.00        0.00      16.990  16.989   0.001  47260.20
2000 01 01 09 08 00 000       -1.58       5.64       2.89    -366.71        0.00        0.00      17.310  17.309   0.001  47460.17
2000 01 01 09 09 00 000       -1.58       5.64       2.89    -366.71        0.00        0.00      17.330  17.329   0.001  47460.79
2000 01 01 09 10 00 000       -1.58       5.64       2.84    -366.74        0.00        0.00      17.420  17.419   0.001  47491.39
2000 01 01 09 11 00 000       -1.52       5.93       2.84    -366.74        0.00        0.00      17.480  17.479   0.001  47491.39
2000 01 01 09 12 00 000       -1.43       7.19       2.83    -366.74        0.00        0.00      17.580  17.579   0.001  47503.28
2000 01 01 09 13 00 000       -1.43       7.19       2.83    -366.74        0.00        0.00      17.620  17.619   0.001  47550.41
2000 01 01 09 14 00 000       -1.43       7.19       2.81    -366.71        0.00        0.00      17.700  17.699   0.001  47648.29
2000 01 01 09 15 00 000       -1.43       7.19       2.81    -366.23        0.00        0.00      17.720  17.719   0.001  47694.60
2000 01 01 09 16 00 000       -1.43       7.19       2.80    -366.23        0.00        0.00      17.960  17.959   0.001  47753.84
2000 01 01 09 17 00 000       -1.43       7.19       2.78    -366.23        0.00        0.00      18.280  18.279   0.001  47802.64
2000 01 01 09 18 00 000       -1.43       7.19       2.77    -366.71        0.00        0.00      18.300  18.299   0.001  47871.15
2000 01 01 09 19 00 000       -1.43       7.19       2.77    -366.94        0.00        0.00      18.330  18.329   0.001  47893.48
2000 01 01 09 20 00 000       -1.43       7.19       2.77    -366.94        0.00        0.00      18.350  18.349   0.001  47994.53
2000 01 01 09 21 00 000       -1.43       7.19       2.74    -367.29        0.00        0.00      18.440  18.439   0.001  48078.53
2000 01 01 09 22 00 000       -1.43       7.19       2.70    -367.71        0.00        0.00      18.470  18.469   0.001  48125.22
2000 01 01 09 23 00 000       -1.43       7.19       2.70    -367.84        0.00        0.00      18.560  18.559   0.001  48168.07
2000 01 01 09 24 00 000       -1.43       7.19       2.69    -368.22        0.00        0.00      18.630  18.629   0.001  48194.62
2000 01 01 09 25 00 000       -1.43       7.19       2.65    -368.24        0.00        0.00      18.780  18.779   0.001  48194.62
2000 01 01 09 26 00 000       -1.32       7.22       2.65    -368.24        0.00        0.00      18.790  18.789   0.001  48194.62
2000 01 01 09 27 00 000       -1.32       7.22       2.65    -368.26        0.00        0.00      18.840  18.839   0.001  48194.62
2000 01 01 09 28 00 000       -1.32       7.22       2.65    -368.43        0.00        0.00      18.850  18.849   0.001  48194.62
2000 01 01 09 29 00 000       -1.32       7.22       2.65    -368.43        0.00        0.00      18.880  18.879   0.001  48194.62
2000 01 01 09 30 00 000       -1.32       7.22       2.65    -368.44        0.00        0.00      19.010  19.009   0.001  48194.62
2000 01 01 09 31 00 000       -1.32       7.22       2.65    -368.60        0.00        0.00      19.080  19.079   0.001  48197.72
2000 01 01 09 32 00 000       -1.32       7.22       2.65    -368.85        0.00        0.00      19.130  19.129   0.001  48239.22
2000 01 01 09 33 00 000       -1.32       7.22       2.65    -368.89        0.00        0.00      19.260  19.259   0.001  48239.70
2000 01 01 09 34 00 000       -1.32       7.22       2.65    -368.92        0.00        0.00      19.340  19.339   0.001  48267.69
2000 01 01 09 35 00 000       -1.30       7.35       2.59    -368.92        0.00        0.00      19.420  19.419   0.001  48349.64
2000 01 01 09 36 00 000       -1.30       7.57       2.41    -368.92        0.00        0.00      19.460  19.459   0.001  48360.30
2000 01 01 09 37 00 000       -1.30       7.57       2.28    -368.92        0.00        0.00      19.540  19.539   0.001  48377.67
2000 01 01 09 38 00 000       -1.30       7.57       2.24    -368.96        0.00        0.00      19.560  19.559   0.001  48463.09
2000 01 01 09 39 00 000       -1.30       7.57       2.07    -369.05        0.00        0.00      19.570  19.569   0.001  48463.09
2000 01 01 09 40 00 000       -1.30       7.57       2.07    -369.05        0.00        0.00      19.580  19.579   0.001  48463.09
2000 01 01 09 41 00 000       -1.30       7.57       1.98    -369.16        0.00        0.00      19.580  19.579   0.001  48518.03
2000 01 01 09 42 00 000       -1.29       7.57       1.76    -369.16        0.00        0.00      19.600  19.599   0.001  48521.48
2000 01 01 09 43 00 000       -1.26       7.57       1.73    -369.33        0.00        0.00      19.630  19.629   0.001  48523.20
2000 01 01 09 44 00 000       -1.26       7.57       1.47    -369.37        0.00        0.00      19.740  19.739   0.001  48629.30
2000 01 01 09 45 00 000       -1.26       7.57       1.46    -369.39        0.00        0.00      19.750  19.749   0.001  48681.81
2000 01 01 09 46 00 000       -1.26       7.57       1.39    -369.40        0.00        0.00      19.800  19.799   0.001  48758.12
2000 01 01 09 47 00 000       -1.26       7.57       1.32    -369.42        0.00        0.00      19.800  19.799   0.001  48807.18
2000 01 01 09 48 00 000       -1.26       7.57       1.25    -369.52        0.00        0.00      19.840  19.839   0.001  48808.42
2000 01 01 09 49 00 000       -1.26       7.57       1.20    -369.52        0.00        0.00      19.840  19.839   0.001  48868.33
2000 01 01 09 50 00 000       -1.26       7.57       1.14    -369.42        0.00        0.00      19.840  19.839   0.001  48873.53
2000 01 01 09 51 00 000       -1.26       7.57       1.10    -369.52        0.00        0.00      19.870  19.869   0.001  48880.60
2000 01 01 09 52 00 000       -1.26       7.57       1.05    -369.52        0.00        0.00      19.920  19.919   0.001  48891.05
2000 01 01 09 53 00 000       -1.26       7.57       1.00    -369.52        0.00        0.00      19.920  19.919   0.001  48916.61
2000 01 01 09 54 00 000       -1.26       7.57       0.82    -369.53        0.00        0.00      19.950  19.949   0.001  49001.90
2000 01 01 09 55 00 000       -1.26       7.57       0.78    -369.53        0.00        0.00      19.990  19.989   0.001  49122.66
2000 01 01 09 56 00 000       -1.26       7.57       0.77    -369.53        0.00        0.00      20.010  20.009   0.001  49189.25
2000 01 01 09 57 00 000       -1.26       7.57       0.76    -369.53        0.00        0.00      20.010  20.009   0.001  49491.06
2000 01 01 09 58 00 000       -1.26       7.57       0.76    -369.56        0.00        0.00      20.170  20.169   0.001  49541.42
2000 01 01 09 59 00 000       -1.26       7.57       0.73    -369.56        0.00        0.00      20.270  20.269   0.001  49644.05
2000 01 01 10 00 00 000       -1.26       7.57       0.71    -369.56        0.00        0.00      20.280  20.279   0.001  49645.45
2000 01 01 10 01 00 000       -1.26       7.57       0.62    -369.57        0.00        0.00      20.300  20.299   0.001  49761.53
2000 01 01 10 02 00 000       -1.26       7.57       0.61    -369.61        0.00        0.00      20.440  20.439   0.001  49851.37
2000 01 01 10 03 00 000       -1.26       7.57       0.60    -369.91        0.00        0.00      20.450  20.449   0.001  49882.04
2000 01 01 10 04 00 000       -1.26       7.57       0.55    -370.03        0.00        0.00      20.740  20.739   0.001  49987.20
2000 01 01 10 05 00 000       -1.26       7.57       0.54    -370.03        0.00        0.00      20.810  20.809   0.001  50199.89
2000 01 01 10 06 00 000       -1.26       7.57       0.31    -370.12        0.00        0.00      20.980  20.979   0.001  50297.35
2000 01 01 10 07 00 000       -1.26       7.57       0.29    -370.21        0.00        0.00      21.000  20.999   0.001  50485.50
2000 01 01 10 08 00 000       -1.26       7.57      -0.05    -370.26        0.00        0.00      21.060  21.059   0.001  50674.23
2000 01 01 10 09 00 000       -1.26       7.57      -0.08    -370.26        0.00        0.00      21.110  21.109   0.001  50900.81
2000 01 01 10 10 00 000       -1.26       7.57      -0.15    -370.26        0.00        0.00      21.220  21.219   0.001  50902.94
2000 01 01 10 11 00 000       -1.26       7.57      -0.17    -370.26        0.00        0.00      21.250  21.249   0.001  50908.29
2000 01 01 10 12 00 000       -1.26       7.57      -0.18    -370.26        0.00        0.00      21.310  21.309   0.001  51028.20
2000 01 01 10 13 00 000       -1.26       7.57      -0.19    -370.26        0.00        0.00      21.330  21.329   0.001  51037.18
2000 01 01 10 14 00 000       -1.26       7.57      -0.33    -370.26        0.00        0.00      21.350  21.349   0.001  51211.60
2000 01 01 10 15 00 000       -1.26       7.57      -0.56    -370.26        0.00        0.00      21.380  21.379   0.001  51426.80
2000 01 01 10 16 00 000       -1.26       7.60      -0.73    -370.26        0.00        0.00      21.410  21.409   0.001  51464.05
2000 01 01 10 17 00 000       -1.26       7.60      -0.83    -370.26        0.00        0.00      21.410  21.409   0.001  51470.63
2000 01 01 10 18 00 000       -1.26       7.60      -0.94    -370.26        0.00        0.00      21.420  21.419   0.001  51616.82
2000 01 01 10 19 00 000       -1.26       7.60      -0.96    -370.26        0.00        0.00      21.430  21.429   0.001  51630.17
2000 01 01 10 20 00 000       -1.26       7.60      -0.97    -370.26        0.00        0.00      21.450  21.449   0.001  51656.91
2000 01 01 10 21 00 000       -1.26       7.60      -1.07    -370.26        0.00        0.00      21.520  21.519   0.001  51730.39
2000 01 01 10 22 00 000       -1.26       7.60      -1.07    -370.26        0.00        0.00      21.570  21.569   0.001  51830.01
2000 01 01 10 23 00 000       -1.13       7.60      -1.14    -370.26        0.00        0.00      21.580  21.579   0.001  51838.54
2000 01 01 10 24 00 000       -1.13       7.60      -1.16    -370.26        0.00        0.00      21.580  21.579   0.001  51887.48
2000 01 01 10 25 00 000       -1.13       7.60      -1.18    -370.26        0.00        0.00      21.580  21.579   0.001  51942.93
2000 01 01 10 26 00 000       -1.13       7.60      -1.23    -370.26        0.00        0.00      21.580  21.579   0.001  51973.75
2000 01 01 10 27 00 000       -1.13       7.60      -1.24    -370.27        0.00        0.00      21.580  21.579   0.001  51992.49
2000 01 01 10 28 00 000       -1.13       7.60      -1.26    -370.27        0.00        0.00      21.610  21.609   0.001  52046.93
2000 01 01 10 29 00 000       -1.13       7.60      -1.36    -370.57        0.00        0.00      21.640  21.639   0.001  52111.89
2000 01 01 10 30 00 000       -1.13       7.60      -1.39    -370.65        0.00        0.00      21.680  21.679   0.001  52323.32
2000 01 01 10 31 00 000       -1.13       7.60      -1.55    -370.96        0.00        0.00      21.680  21.679   0.001  52330.01
2000 01 01 10 32 00 000       -1.13       7.60      -1.56    -371.01        0.00        0.00      21.680  21.679   0.001  52502.20
2000 01 01 10 33 00 000       -1.13       7.60      -1.57    -371.28        0.00        0.00      21.680  21.679   0.001  52969.65
2000 01 01 10 34 00 000       -1.13       7.60      -1.58    -371.28        0.00        0.00      21.740  21.739   0.001  53225.90
2000 01 01 10 35 00 000       -1.13       7.60      -1.58    -371.29        0.00        0.00      21.740  21.739   0.001  53391.93
2000 01 01 10 36 00 000       -1.13       7.60      -1.58    -371.29        0.00        0.00      21.780  21.779   0.001  53403.98
2000 01 01 10 37 00 000       -1.11       7.60      -1.58    -371.29        0.00        0.00      21.880  21.879   0.001  53598.00
2000 01 01 10 38 00 000       -1.10       7.60      -1.64    -371.31        0.00        0.00      21.900  21.899   0.001  53696.10
2000 01 01 10 39 00 000       -1.10       7.60      -1.64    -371.34        0.00        0.00      21.950  21.949   0.001  53985.36
2000 01 01 10 40 00 000       -1.10       7.60      -1.66    -371.38        0.00        0.00      21.950  21.949   0.001  54130.83
2000 01 01 10 41 00 000       -1.10       7.60      -1.69    -371.42        0.00        0.00      21.960  21.959   0.001  54592.10
2000 01 01 10 42 00 000       -1.10       7.60      -1.70    -371.52        0.00        0.00      21.970  21.969   0.001  54626.37
2000 01 01 10 43 00 000       -1.10       7.60      -1.84    -371.76        0.00        0.00      22.000  21.999   0.001  54663.53
2000 01 01 10 44 00 000       -1.10       7.60      -1.90    -372.14        0.00        0.00      22.170  22.169   0.001  54959.30
2000 01 01 10 45 00 000       -1.10       7.60      -2.02    -372.82        0.00        0.00      22.240  22.239   0.001  55288.71
2000 01 01 10 46 00 000       -1.10       7.60      -2.03    -372.87        0.00        0.00      22.310  22.309   0.001  55427.35
2000 01 01 10 47 00 000       -1.10       7.60      -2.28    -372.89        0.00        0.00      22.320  22.319   0.001  55429.47
2000 01 01 10 48 00 000       -0.43       7.60      -2.30    -373.49        0.00        0.00      22.320  22.319   0.001  55596.49
2000 01 01 10 49 00 000       -0.43       7.60      -2.72    -374.81        0.00        0.00      22.320  22.319   0.001  55903.73
2000 01 01 10 50 00 000       -0.43       7.60      -3.27    -375.44        0.00        0.00      22.330  22.329   0.001  56001.34
2000 01 01 10 51 00 000       -0.34       7.57      -3.31    -375.48        0.00        0.00      22.410  22.409   0.001  56035.73
2000 01 01 10 52 00 000       -0.34       7.57      -3.33    -375.52        0.00        0.00      22.430  22.429   0.001  56147.56
2000 01 01 10 53 00 000       -0.34       7.57      -3.38    -375.88        0.00        0.00      22.450  22.449   0.001  56247.97
2000 01 01 10 54 00 000       -0.34       7.57      -3.43    -376.32        0.00        0.00      22.450  22.449   0.001  56264.22
2000 01 01 10 55 00 000       -0.34       7.57      -3.43    -376.38        0.00        0.00      22.450  22.449   0.001  56571.41
2000 01 01 10 56 00 000       -0.34       7.57      -3.43    -376.76        0.00        0.00      22.450  22.449   0.001  56637.76
2000 01 01 10 57 00 000       -0.34       7.57      -3.47    -377.28        0.00        0.00      22.450  22.449   0.001  56663.51
2000 01 01 10 58 00 000       -0.34       7.57      -3.53    -377.28        0.00        0.00      22.510  22.509   0.001  56774.77
2000 01 01 10 59 00 000       -0.34       7.57      -3.56    -377.56        0.00        0.00      22.510  22.509   0.001  56781.54
2000 01 01 11 00 00 000       -0.34       7.57      -3.58    -378.00        0.00        0.00      22.510  22.509   0.001  56827.04
2000 01 01 11 01 00 000       -0.34       7.57      -3.58    -378.00        0.00        0.00      22.510  22.509   0.001  56983.79
2000 01 01 11 02 00 000       -0.34       7.57      -3.58    -378.00        0.00        0.00      22.560  22.559   0.001  57008.30
2000 01 01 11 03 00 000       -0.34       7.57      -3.58    -378.00        0.00        0.00      22.560  22.559   0.001  57225.80
2000 01 01 11 04 00 000       -0.34       7.57      -3.62    -378.00        0.00        0.00      22.560  22.559   0.001  57225.80
2000 01 01 11 05 00 000       -0.34       7.57      -3.63    -378.00        0.00        0.00      22.560  22.559   0.001  57225.80
2000 01 01 11 06 00 000       -0.34       7.57      -3.65    -378.00        0.00        0.00      22.560  22.559   0.001  57225.80
2000 01 01 11 07 00 000       -0.34       7.57      -3.66    -378.00        0.00        0.00      22.590  22.589   0.001  57225.80
2000 01 01 11 08 00 000       -0.34       7.57      -3.73    -378.00        0.00        0.00      22.590  22.589   0.001  57271.97
2000 01 01 11 09 00 000       -0.34       7.57      -3.75    -378.00        0.00        0.00      22.590  22.589   0.001  57279.74
2000 01 01 11 10 00 000       -0.34       7.57      -3.76    -378.00        0.00        0.00      22.590  22.589   0.001  57279.74
2000 01 01 11 11 00 000       -0.34       7.57      -3.80    -378.00        0.00        0.00      22.590  22.589   0.001  57458.80
2000 01 01 11 12 00 000       -0.34       7.57      -3.82    -378.19        0.00        0.00      22.590  22.589   0.001  57486.55
2000 01 01 11 13 00 000       -0.34       7.57      -3.83    -378.20        0.00        0.00      22.590  22.589   0.001  57495.67
2000 01 01 11 14 00 000       -0.34       7.57      -3.83    -378.20        0.00        0.00      22.590  22.589   0.001  57578.05
2000 01 01 11 15 00 000       -0.34       7.57      -3.84    -378.20        0.00        0.00      22.590  22.589   0.001  57641.60
