2015 80 0 0 
480 11
 DATA:
 203.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 204.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 205.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 206.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 207.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 208.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 209.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 210.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 211.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 212.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 213.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 214.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 215.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 216.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 217.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 218.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 219.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 220.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 221.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 222.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 223.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 224.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 225.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 226.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 227.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 228.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 229.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 230.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 231.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 232.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 233.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 234.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 235.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 236.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 237.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 238.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 239.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 240.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 241.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 242.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 243.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 244.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 245.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 246.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 247.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 248.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 249.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
