MIDL Ballistic 32Re Data for 2015-03-16 to 2015-03-20

#COORDINATES
GSM

yr mo dy hr mn sc msc bx by bz ux uy uz rho T

#START
2015  3 16  4 39  0    0     2.26    -5.66     2.35    -347.6     -5.08    -10.77    25.963      39701
2015  3 16  4 40  0    0     2.72    -4.74     2.66    -347.6     -4.15    -10.83    28.621      41558
2015  3 16  4 41  0    0     2.84    -4.83     2.59    -347.6     -5.25    -11.05    29.772      41866
2015  3 16  4 42  0    0     2.68    -4.98     2.56    -347.7     -7.51    -11.60    30.176      39871
2015  3 16  4 43  0    0     2.06    -5.71     1.12    -347.9     -9.81    -12.22    30.730      37834
2015  3 16  4 44  0    0     1.75    -5.98     0.60    -348.0    -10.43    -12.52    31.242      37446
2015  3 16  4 45  0    0     1.40    -5.90     0.57    -347.4    -10.17    -12.75    31.365      37633
2015  3 16  4 46  0    0     1.05    -5.49     0.53    -346.6    -10.46    -13.19    31.604      38121
2015  3 16  4 47  0    0     0.85    -5.10     0.44    -345.9    -11.19    -13.55    32.073      38746
2015  3 16  4 48  0    0     0.82    -4.82     0.36    -345.6    -12.03    -13.42    32.872      39712
2015  3 16  4 49  0    0     0.81    -4.43     0.35    -345.6    -12.67    -12.82    33.696      41197
2015  3 16  4 50  0    0     0.80    -4.31     0.53    -345.7    -12.43    -12.12    33.764      41908
2015  3 16  4 51  0    0     0.87    -4.28     1.21    -345.9    -11.57    -10.83    34.122      40771
2015  3 16  4 52  0    0     0.90    -4.28     1.77    -345.6    -10.32     -9.42    34.717      38715
2015  3 16  4 53  0    0     0.74    -4.30     1.73    -345.6     -8.64     -8.89    34.764      38206
2015  3 16  4 54  0    0     0.85    -4.35     1.71    -346.1     -8.17     -8.80    34.734      38188
2015  3 16  4 55  0    0     1.15    -4.43     1.67    -346.2     -7.80     -8.97    34.754      38414
2015  3 16  4 56  0    0     1.19    -4.52     1.77    -346.6     -7.21     -8.61    34.857      38952
2015  3 16  4 57  0    0     0.83    -4.50     1.76    -346.7     -6.88     -8.00    34.931      39917
2015  3 16  4 58  0    0     0.67    -4.47     1.61    -346.7     -6.92     -7.57    34.993      40897
2015  3 16  4 59  0    0     0.91    -4.43     1.50    -346.6     -7.07     -7.55    35.118      41233
2015  3 16  5  0  0    0     1.15    -4.06     1.03    -346.3     -7.39     -7.84    35.338      41249
2015  3 16  5  1  0    0     1.15    -3.48     0.21    -345.8     -8.04     -8.07    35.502      41310
2015  3 16  5  2  0    0     1.06    -3.08    -0.47    -344.9     -8.66     -7.97    35.504      41677
2015  3 16  5  3  0    0     0.72    -2.87    -0.91    -344.1     -8.70     -7.15    35.427      42684
2015  3 16  5  4  0    0    -1.05    -2.11    -1.95    -344.0     -8.05     -7.05    35.434      42515
2015  3 16  5  5  0    0    -1.44    -1.26    -2.24    -345.2     -6.97     -8.32    35.977      38561
2015  3 16  5  6  0    0    -1.70    -0.86    -2.63    -345.2     -6.38     -8.33    36.025      38121
2015  3 16  5  7  0    0    -1.78    -0.04    -2.79    -345.3     -5.21     -8.01    36.053      38074
2015  3 16  5  8  0    0    -1.64    -0.15    -3.29    -345.7     -4.87     -7.96    36.130      38013
2015  3 16  5  9  0    0    -1.58    -0.02    -3.40    -346.0     -5.21     -7.85    35.892      36707
2015  3 16  5 10  0    0    -1.41    -0.03    -3.37    -346.0     -5.26     -7.66    35.521      34970
2015  3 16  5 11  0    0    -1.18     0.04    -3.09    -345.6     -5.10     -7.65    35.480      34933
2015  3 16  5 12  0    0    -0.98     0.08    -3.11    -344.7     -4.61     -7.60    35.628      34736
2015  3 16  5 13  0    0    -0.74     0.09    -3.14    -343.4     -3.65     -7.67    36.269      34193
2015  3 16  5 14  0    0    -0.75     0.06    -3.33    -343.1     -2.22     -7.79    36.413      33293
2015  3 16  5 15  0    0    -0.92     0.20    -3.83    -343.0     -1.70     -7.83    35.554      32775
2015  3 16  5 16  0    0    -1.25     0.31    -4.09    -342.7     -1.91     -7.86    35.292      32708
2015  3 16  5 17  0    0    -1.45     0.40    -4.55    -342.7     -2.87     -7.53    35.264      33083
2015  3 16  5 18  0    0    -1.91     0.54    -5.01    -343.2     -3.15     -7.40    35.064      33179
2015  3 16  5 19  0    0    -2.08     0.62    -5.14    -343.7     -2.51     -7.36    35.015      32650
2015  3 16  5 20  0    0    -2.19     0.45    -5.22    -343.3     -2.57     -7.26    35.729      32062
2015  3 16  5 21  0    0    -2.06     0.56    -5.23    -342.8     -2.59     -7.24    36.168      31856
2015  3 16  5 22  0    0    -2.09     0.60    -5.24    -342.5     -2.58     -7.18    36.403      31823
2015  3 16  5 23  0    0    -2.12     0.60    -5.24    -342.4     -2.60     -7.00    36.469      31747
2015  3 16  5 24  0    0    -2.21     0.70    -5.28    -342.3     -2.76     -6.93    36.260      31697
2015  3 16  5 25  0    0    -2.30     0.92    -5.44    -342.3     -3.09     -7.07    35.920      31608
2015  3 16  5 26  0    0    -2.34     1.23    -5.53    -343.1     -3.21     -8.47    33.724      31575
2015  3 16  5 27  0    0    -2.39     1.74    -6.04    -344.4     -2.53     -9.72    30.881      32137
2015  3 16  5 28  0    0    -2.20     1.82    -6.25    -344.6     -1.69     -9.64    30.464      32249
2015  3 16  5 29  0    0    -2.12     1.83    -6.30    -344.7     -1.73     -9.53    30.443      32099
2015  3 16  5 30  0    0    -2.03     1.85    -6.27    -344.6     -2.10     -9.41    30.580      31305
2015  3 16  5 31  0    0    -1.92     1.94    -6.12    -344.3     -2.51     -9.02    31.432      31076
2015  3 16  5 32  0    0    -1.78     2.05    -5.96    -344.2     -2.77     -8.56    32.595      31092
2015  3 16  5 33  0    0    -1.76     2.09    -5.79    -344.3     -2.89     -8.50    33.529      31310
2015  3 16  5 34  0    0    -1.74     2.31    -5.70    -344.4     -2.93     -8.64    33.629      31310
2015  3 16  5 35  0    0    -1.72     2.72    -5.66    -344.4     -2.94     -9.04    33.643      31361
2015  3 16  5 36  0    0    -1.71     2.81    -5.33    -344.4     -2.99     -9.05    33.819      31796
2015  3 16  5 37  0    0    -1.69     2.88    -5.14    -344.2     -3.26     -8.95    34.596      32216
2015  3 16  5 38  0    0    -1.71     2.96    -4.87    -344.4     -4.64     -8.39    37.113      32480
2015  3 16  5 39  0    0    -1.92     3.06    -4.83    -344.3     -4.81     -8.32    37.421      32517
2015  3 16  5 40  0    0    -2.03     2.96    -5.05    -345.8     -4.45     -8.42    37.628      33090
2015  3 16  5 41  0    0    -2.12     3.18    -5.55    -348.3     -4.64     -8.60    38.939      33949
2015  3 16  5 42  0    0    -2.13     3.43    -5.55    -349.8     -6.59     -9.10    40.551      35307
2015  3 16  5 43  0    0    -2.09     3.87    -4.95    -350.2     -6.98     -9.43    41.451      35307
2015  3 16  5 44  0    0    -2.07     3.82    -4.26    -350.5     -7.04     -9.53    42.121      35296
2015  3 16  5 45  0    0    -2.00     3.77    -4.22    -350.7     -7.24     -9.46    42.335      35265
2015  3 16  5 46  0    0    -1.89     3.74    -4.27    -350.7     -7.36     -9.40    42.827      35191
2015  3 16  5 47  0    0    -1.80     3.77    -4.38    -351.3     -7.37     -8.78    43.308      35009
2015  3 16  5 48  0    0    -1.58     3.68    -4.46    -352.2     -7.34     -7.45    43.668      35098
2015  3 16  5 49  0    0    -1.52     3.54    -4.81    -352.7     -7.61     -6.02    43.799      35746
2015  3 16  5 50  0    0    -1.44     3.80    -4.97    -353.0     -7.93     -5.57    41.900      36028
2015  3 16  5 51  0    0    -1.67     3.56    -5.37    -353.2     -9.14     -5.76    41.190      35575
2015  3 16  5 52  0    0    -1.85     3.11    -5.61    -353.2     -9.66     -6.09    41.189      35431
2015  3 16  5 53  0    0    -1.99     2.44    -6.18    -352.8     -8.10     -6.16    43.743      36366
2015  3 16  5 54  0    0    -2.06     2.26    -6.43    -352.7     -7.25     -6.74    45.950      37387
2015  3 16  5 55  0    0    -2.37     2.71    -6.14    -352.9     -7.76     -7.29    46.470      37688
2015  3 16  5 56  0    0    -2.56     3.21    -5.39    -353.0     -8.60     -7.60    45.326      37688
2015  3 16  5 57  0    0    -2.55     3.34    -5.02    -352.1    -10.85     -7.81    41.418      44858
2015  3 16  5 58  0    0    -1.42     1.14    -4.90    -351.4    -12.50     -7.87    35.878      50528
2015  3 16  5 59  0    0     0.60    -2.58    -5.45    -352.4     -9.80     -6.62    31.779      50924
2015  3 16  6  0  0    0     0.97    -3.19    -5.72    -353.2     -7.83     -5.67    31.516      51167
2015  3 16  6  1  0    0     0.92    -3.00    -5.00    -353.4     -7.76     -5.60    31.516      51326
2015  3 16  6  2  0    0     0.85    -2.92    -4.66    -353.9     -9.69     -6.39    31.395      51367
2015  3 16  6  3  0    0     0.54    -3.62    -5.00    -354.9    -12.92     -7.75    30.268      50727
2015  3 16  6  4  0    0     0.46    -4.09    -5.37    -355.1    -13.61     -8.50    29.382      49732
2015  3 16  6  5  0    0     1.59    -8.05    -6.29    -355.7    -16.00     -8.80    29.375      49520
2015  3 16  6  6  0    0     1.98    -8.78    -6.49    -355.8    -15.79     -8.31    29.203      48541
2015  3 16  6  7  0    0     1.98    -8.83    -6.37    -356.8    -13.01     -7.95    28.732      47932
2015  3 16  6  8  0    0     1.89    -8.84    -6.25    -357.5    -11.69     -8.36    29.252      47565
2015  3 16  6  9  0    0     1.88    -8.95    -6.33    -357.9    -13.09     -9.14    29.652      47099
2015  3 16  6 10  0    0     1.93    -9.12    -6.34    -357.5    -14.49     -9.20    29.261      47004
2015  3 16  6 11  0    0     2.01    -9.26    -6.25    -357.2    -14.87     -7.68    28.291      53506
2015  3 16  6 12  0    0     2.13    -9.59    -5.88    -357.1    -13.76     -4.10    24.438      66050
2015  3 16  6 13  0    0     2.39   -10.33    -5.48    -357.3     -9.83     -1.67    17.570      78293
2015  3 16  6 14  0    0     2.49   -10.58    -5.63    -359.3     -4.23     -3.07    14.501      91467
2015  3 16  6 15  0    0     1.87    -8.91    -7.82    -361.1      0.47     -8.36    14.345      92003
2015  3 16  6 16  0    0     1.65    -8.43    -8.19    -361.6      3.14     -8.38    13.986      88225
2015  3 16  6 17  0    0     1.64    -8.26    -8.20    -362.2      3.17     -8.50    14.090      88535
2015  3 16  6 18  0    0     1.67    -7.98    -8.18    -362.2      2.53     -9.16    14.484      90946
2015  3 16  6 19  0    0     1.76    -7.74    -8.02    -361.9      1.37     -9.97    14.844      94454
2015  3 16  6 20  0    0     1.97    -8.38    -7.63    -362.2      1.23     -9.58    14.416      94795
2015  3 16  6 21  0    0     1.93    -9.20    -7.83    -362.9      1.21     -8.26    13.793      94013
2015  3 16  6 22  0    0     1.33    -8.63    -9.58    -363.7      6.60     -8.58    13.571      91945
2015  3 16  6 23  0    0     0.97    -7.38   -10.82    -366.0     13.71     -9.31    13.257      88019
2015  3 16  6 24  0    0     1.26    -7.33   -10.70    -367.9     18.59     -8.19    12.844      88982
2015  3 16  6 25  0    0     1.33    -7.46   -10.49    -368.7     18.55     -6.36    12.326      95001
2015  3 16  6 26  0    0     1.25    -7.97   -10.07    -369.7     18.43     -3.17    11.877      99606
2015  3 16  6 27  0    0     1.16    -8.13    -9.83    -370.0     18.17     -2.37    11.808     102515
2015  3 16  6 28  0    0     1.19    -8.09    -9.80    -369.5     17.69     -2.54    12.039     104165
2015  3 16  6 29  0    0     1.34    -8.04    -9.80    -369.2     16.34     -3.06    12.345     104296
2015  3 16  6 30  0    0     1.42    -8.05    -9.70    -369.4     15.09     -3.75    12.584     102908
2015  3 16  6 31  0    0     1.33    -8.15    -9.40    -369.5     14.59     -3.60    12.741     101856
2015  3 16  6 32  0    0     1.24    -8.20    -8.87    -369.7     14.13     -2.94    12.776     107547
2015  3 16  6 33  0    0     1.34    -8.29    -8.47    -370.8     14.29     -2.70    12.523     110962
2015  3 16  6 34  0    0     1.66    -8.54    -8.64    -371.1     18.12     -1.30    11.966     109622
2015  3 16  6 35  0    0     1.67    -8.87    -8.67    -370.7     18.84     -1.30    11.887     107912
2015  3 16  6 36  0    0     1.54    -8.82    -8.63    -370.4     19.26     -1.09    11.674     105733
2015  3 16  6 37  0    0     1.48    -8.98    -8.27    -370.2     20.89      0.08    10.768     102302
2015  3 16  6 38  0    0     1.51    -8.97    -8.00    -370.2     20.90      0.14    10.356      99851
2015  3 16  6 39  0    0     1.75    -8.78    -7.96    -369.7     18.29     -2.72    10.510      98283
2015  3 16  6 40  0    0     2.00    -8.63    -7.96    -368.7     15.36     -6.17    10.742      96896
2015  3 16  6 41  0    0     2.19    -8.51    -7.82    -367.5     12.74     -9.34    10.982      95156
2015  3 16  6 42  0    0     2.47    -8.33    -7.08    -366.6     10.72    -12.27    11.290      92805
2015  3 16  6 43  0    0     3.10    -7.65    -4.18    -365.0     11.59    -14.40    11.756      92805
2015  3 16  6 44  0    0     3.22    -4.40    -0.43    -364.7     11.98    -14.42    11.813      93214
2015  3 16  6 45  0    0     2.02    -3.46     0.91    -365.1     18.50     -8.73    11.296     103806
2015  3 16  6 46  0    0     1.40    -2.70     1.46    -366.9     21.90     -1.22    11.345     108186
2015  3 16  6 47  0    0     1.41    -2.00     1.48    -366.7     19.87      2.52    11.779     107005
2015  3 16  6 48  0    0     1.47    -1.94     1.57    -365.9     17.63      1.98    11.760      99135
2015  3 16  6 49  0    0     1.62    -2.16     1.69    -364.1     16.10      0.34    11.620      87864
2015  3 16  6 50  0    0     1.92    -2.49     2.34    -362.8     15.69     -1.22    11.570      75908
2015  3 16  6 51  0    0     2.08    -2.82     4.59    -362.6     15.93     -2.33    11.834      67180
2015  3 16  6 52  0    0     2.10    -0.43     9.34    -363.1     15.78     -2.58    12.665      66013
2015  3 16  6 53  0    0     2.29     2.01    12.16    -362.5     14.72     -2.68    13.531      65946
2015  3 16  6 54  0    0     2.36     1.90    12.47    -361.3     12.95     -2.71    14.110      65147
2015  3 16  6 55  0    0     2.39     1.69    12.59    -360.0     12.09     -2.18    14.211      61955
2015  3 16  6 56  0    0     2.46     1.61    12.68    -359.4     12.02     -2.84    14.167      58313
2015  3 16  6 57  0    0     2.52     1.59    12.80    -359.6     11.07     -4.04    13.627      55494
2015  3 16  6 58  0    0     2.58     1.37    12.65    -363.1     10.48     -4.61    13.567      55224
2015  3 16  6 59  0    0     2.63     1.14    12.62    -363.2     10.39     -4.92    13.602      54734
2015  3 16  7  0  0    0     2.69     0.90    12.55    -363.0     10.44     -4.71    13.694      54305
2015  3 16  7  1  0    0     3.09     0.29    12.34    -362.6     10.71     -4.52    14.047      58938
2015  3 16  7  2  0    0     3.71    -0.78    12.04    -362.3     10.67     -4.71    14.489      65457
2015  3 16  7  3  0    0     3.86    -1.43    11.95    -362.2      9.92     -5.11    14.476      65163
2015  3 16  7  4  0    0     3.83    -1.53    11.96    -362.1      9.38     -5.61    14.243      64316
2015  3 16  7  5  0    0     3.94    -1.58    11.94    -362.2      9.56     -5.68    14.000      63434
2015  3 16  7  6  0    0     4.13    -1.65    11.92    -362.2     10.35     -5.56    13.762      62569
2015  3 16  7  7  0    0     4.30    -1.67    11.92    -361.9     11.14     -5.84    13.539      61759
2015  3 16  7  8  0    0     4.40    -1.67    11.88    -361.9     11.51     -6.00    13.301      60898
2015  3 16  7  9  0    0     4.52    -1.61    11.85    -361.4     12.49     -5.94    13.084      60110
2015  3 16  7 10  0    0     4.49    -1.57    11.80    -361.8     12.88     -6.15    12.833      59197
2015  3 16  7 11  0    0     4.44    -1.71    11.78    -362.3     13.05     -6.47    12.574      58257
2015  3 16  7 12  0    0     4.29    -1.92    11.77    -363.1     12.08     -7.01    12.305      57283
2015  3 16  7 13  0    0     4.28    -1.99    11.77    -363.3     11.12     -7.86    12.057      56383
2015  3 16  7 14  0    0     4.37    -2.14    11.78    -363.7     10.09     -8.47    11.801      55453
2015  3 16  7 15  0    0     4.50    -2.21    11.78    -363.8      9.44     -9.22    11.562      54586
2015  3 16  7 16  0    0     4.84    -2.26    11.75    -364.1      9.40     -9.78    11.315      53689
